"ref_area.label","source.label","indicator.label","sex.label","classif1.label","time","obs_value","obs_status.label","note_indicator.label","note_source.label"
"Republic of Moldova","LFS - Labour Force Survey","Employment by sex and public/private sector (thousands)","Sex: Female","Institutional sector: Public","2001",198.429,,,"Repository: ILO-STATISTICS - Micro data processing"
"Republic of Moldova","LFS - Labour Force Survey","Employment by sex and public/private sector (thousands)","Sex: Female","Institutional sector: Private","2001",564.041,,,"Repository: ILO-STATISTICS - Micro data processing"
"Republic of Moldova","LFS - Labour Force Survey","Employment by sex and public/private sector (thousands)","Sex: Total","Institutional sector: Total","2000",1514.577,,,"Repository: ILO-STATISTICS - Micro data processing"
"Republic of Moldova","LFS - Labour Force Survey","Employment by sex and public/private sector (thousands)","Sex: Total","Institutional sector: Public","2000",387.226,,,"Repository: ILO-STATISTICS - Micro data processing"
"Republic of Moldova","LFS - Labour Force Survey","Employment by sex and public/private sector (thousands)","Sex: Total","Institutional sector: Private","2000",1127.351,,,"Repository: ILO-STATISTICS - Micro data processing"
"Republic of Moldova","LFS - Labour Force Survey","Employment by sex and public/private sector (thousands)","Sex: Male","Institutional sector: Total","2000",747.401,,,"Repository: ILO-STATISTICS - Micro data processing"
"Republic of Moldova","LFS - Labour Force Survey","Employment by sex and public/private sector (thousands)","Sex: Male","Institutional sector: Public","2000",163.7,,,"Repository: ILO-STATISTICS - Micro data processing"
"Republic of Moldova","LFS - Labour Force Survey","Employment by sex and public/private sector (thousands)","Sex: Male","Institutional sector: Private","2000",583.702,,,"Repository: ILO-STATISTICS - Micro data processing"
"Republic of Moldova","LFS - Labour Force Survey","Employment by sex and public/private sector (thousands)","Sex: Female","Institutional sector: Total","2000",767.176,,,"Repository: ILO-STATISTICS - Micro data processing"
"Republic of Moldova","LFS - Labour Force Survey","Employment by sex and public/private sector (thousands)","Sex: Female","Institutional sector: Public","2000",223.526,,,"Repository: ILO-STATISTICS - Micro data processing"
"Republic of Moldova","LFS - Labour Force Survey","Employment by sex and public/private sector (thousands)","Sex: Female","Institutional sector: Private","2000",543.65,,,"Repository: ILO-STATISTICS - Micro data processing"
"Madagascar","HS - Periodic Household Survey","Employment by sex and public/private sector (thousands)","Sex: Total","Institutional sector: Total","2022",11880.074,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Madagascar","HS - Periodic Household Survey","Employment by sex and public/private sector (thousands)","Sex: Total","Institutional sector: Public","2022",386.32,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Madagascar","HS - Periodic Household Survey","Employment by sex and public/private sector (thousands)","Sex: Total","Institutional sector: Private","2022",11493.754,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Madagascar","HS - Periodic Household Survey","Employment by sex and public/private sector (thousands)","Sex: Male","Institutional sector: Total","2022",6264.263,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Madagascar","HS - Periodic Household Survey","Employment by sex and public/private sector (thousands)","Sex: Male","Institutional sector: Public","2022",219.576,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Madagascar","HS - Periodic Household Survey","Employment by sex and public/private sector (thousands)","Sex: Male","Institutional sector: Private","2022",6044.687,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Madagascar","HS - Periodic Household Survey","Employment by sex and public/private sector (thousands)","Sex: Female","Institutional sector: Total","2022",5615.81,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Madagascar","HS - Periodic Household Survey","Employment by sex and public/private sector (thousands)","Sex: Female","Institutional sector: Public","2022",166.744,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Madagascar","HS - Periodic Household Survey","Employment by sex and public/private sector (thousands)","Sex: Female","Institutional sector: Private","2022",5449.066,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Madagascar","LFS - National Survey on Employment and the Informal Sector","Employment by sex and public/private sector (thousands)","Sex: Total","Institutional sector: Total","2015",11051.796,,,"Repository: ILO-STATISTICS - Micro data processing"
"Madagascar","LFS - National Survey on Employment and the Informal Sector","Employment by sex and public/private sector (thousands)","Sex: Total","Institutional sector: Public","2015",450.629,,,"Repository: ILO-STATISTICS - Micro data processing"
"Madagascar","LFS - National Survey on Employment and the Informal Sector","Employment by sex and public/private sector (thousands)","Sex: Total","Institutional sector: Private","2015",10601.168,,,"Repository: ILO-STATISTICS - Micro data processing"
"Madagascar","LFS - National Survey on Employment and the Informal Sector","Employment by sex and public/private sector (thousands)","Sex: Male","Institutional sector: Total","2015",5673.064,,,"Repository: ILO-STATISTICS - Micro data processing"
"Madagascar","LFS - National Survey on Employment and the Informal Sector","Employment by sex and public/private sector (thousands)","Sex: Male","Institutional sector: Public","2015",261.658,,,"Repository: ILO-STATISTICS - Micro data processing"
"Madagascar","LFS - National Survey on Employment and the Informal Sector","Employment by sex and public/private sector (thousands)","Sex: Male","Institutional sector: Private","2015",5411.406,,,"Repository: ILO-STATISTICS - Micro data processing"
"Madagascar","LFS - National Survey on Employment and the Informal Sector","Employment by sex and public/private sector (thousands)","Sex: Female","Institutional sector: Total","2015",5378.733,,,"Repository: ILO-STATISTICS - Micro data processing"
"Madagascar","LFS - National Survey on Employment and the Informal Sector","Employment by sex and public/private sector (thousands)","Sex: Female","Institutional sector: Public","2015",188.97,,,"Repository: ILO-STATISTICS - Micro data processing"
"Madagascar","LFS - National Survey on Employment and the Informal Sector","Employment by sex and public/private sector (thousands)","Sex: Female","Institutional sector: Private","2015",5189.762,,,"Repository: ILO-STATISTICS - Micro data processing"
"Madagascar","LFS - National Survey on Employment and the Informal Sector","Employment by sex and public/private sector (thousands)","Sex: Total","Institutional sector: Total","2012",10210.024,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Madagascar","LFS - National Survey on Employment and the Informal Sector","Employment by sex and public/private sector (thousands)","Sex: Total","Institutional sector: Public","2012",298.44,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Madagascar","LFS - National Survey on Employment and the Informal Sector","Employment by sex and public/private sector (thousands)","Sex: Total","Institutional sector: Private","2012",9911.584,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Madagascar","LFS - National Survey on Employment and the Informal Sector","Employment by sex and public/private sector (thousands)","Sex: Male","Institutional sector: Total","2012",5144.539,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Madagascar","LFS - National Survey on Employment and the Informal Sector","Employment by sex and public/private sector (thousands)","Sex: Male","Institutional sector: Public","2012",203.759,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Madagascar","LFS - National Survey on Employment and the Informal Sector","Employment by sex and public/private sector (thousands)","Sex: Male","Institutional sector: Private","2012",4940.78,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Madagascar","LFS - National Survey on Employment and the Informal Sector","Employment by sex and public/private sector (thousands)","Sex: Female","Institutional sector: Total","2012",5065.485,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Madagascar","LFS - National Survey on Employment and the Informal Sector","Employment by sex and public/private sector (thousands)","Sex: Female","Institutional sector: Public","2012",94.681,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Madagascar","LFS - National Survey on Employment and the Informal Sector","Employment by sex and public/private sector (thousands)","Sex: Female","Institutional sector: Private","2012",4970.804,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Madagascar","HS - Periodic Household Survey","Employment by sex and public/private sector (thousands)","Sex: Total","Institutional sector: Total","2010",10254.801,,,"Data reference period: Fourth quarter | Age coverage - minimum age: Less than or equal to 9 years old"
"Madagascar","HS - Periodic Household Survey","Employment by sex and public/private sector (thousands)","Sex: Total","Institutional sector: Public","2010",233.78,,,"Data reference period: Fourth quarter | Age coverage - minimum age: Less than or equal to 9 years old"
"Madagascar","HS - Periodic Household Survey","Employment by sex and public/private sector (thousands)","Sex: Total","Institutional sector: Private","2010",10021.021,,,"Data reference period: Fourth quarter | Age coverage - minimum age: Less than or equal to 9 years old"
"Madagascar","HS - Periodic Household Survey","Employment by sex and public/private sector (thousands)","Sex: Male","Institutional sector: Total","2010",5235.346,,,"Data reference period: Fourth quarter | Age coverage - minimum age: Less than or equal to 9 years old"
"Madagascar","HS - Periodic Household Survey","Employment by sex and public/private sector (thousands)","Sex: Male","Institutional sector: Public","2010",135.96,,,"Data reference period: Fourth quarter | Age coverage - minimum age: Less than or equal to 9 years old"
"Madagascar","HS - Periodic Household Survey","Employment by sex and public/private sector (thousands)","Sex: Male","Institutional sector: Private","2010",5099.386,,,"Data reference period: Fourth quarter | Age coverage - minimum age: Less than or equal to 9 years old"
