"ref_area.label","source.label","indicator.label","sex.label","time","obs_value","obs_status.label","note_indicator.label","note_source.label"
"Iceland","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Sex: Male","2007",3.22,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Iceland","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Sex: Female","2007",3.03,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Italy","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Sex: Total","2022",3.797,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Italy","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Sex: Male","2022",3.513,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Italy","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Sex: Female","2022",4.192,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Italy","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Sex: Total","2021",4.531,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Italy","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Sex: Male","2021",3.849,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Italy","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Sex: Female","2021",5.495,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Italy","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Sex: Total","2020",4.379,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Italy","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Sex: Male","2020",3.247,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Italy","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Sex: Female","2020",5.929,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Italy","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Sex: Total","2019",4.856,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Italy","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Sex: Male","2019",4.001,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Italy","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Sex: Female","2019",6.031,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Italy","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Sex: Total","2018",4.926,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Italy","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Sex: Male","2018",4.209,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Italy","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Sex: Female","2018",5.936,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Italy","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Sex: Total","2017",4.153,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Italy","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Sex: Male","2017",3.416,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Italy","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Sex: Female","2017",5.185,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Italy","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Sex: Total","2016",4.851,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Italy","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Sex: Male","2016",4.343,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Italy","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Sex: Female","2016",5.569,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Italy","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Sex: Total","2015",4.519,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Italy","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Sex: Male","2015",3.707,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Italy","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Sex: Female","2015",5.656,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Italy","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Sex: Total","2014",4.066,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Italy","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Sex: Male","2014",3.164,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Italy","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Sex: Female","2014",5.326,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Italy","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Sex: Total","2013",4.22,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Italy","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Sex: Male","2013",3.331,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Italy","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Sex: Female","2013",5.462,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Italy","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Sex: Total","2012",4.91,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Italy","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Sex: Male","2012",4.182,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Italy","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Sex: Female","2012",5.951,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Italy","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Sex: Total","2011",4.829,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Italy","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Sex: Male","2011",4.155,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Italy","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Sex: Female","2011",5.814,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Italy","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Sex: Total","2010",3.512,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Italy","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Sex: Male","2010",3.197,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Italy","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Sex: Female","2010",3.982,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Italy","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Sex: Total","2009",3.111,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Italy","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Sex: Male","2009",2.701,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Italy","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Sex: Female","2009",3.73,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Italy","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Sex: Total","2008",3.482,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Italy","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Sex: Male","2008",3.154,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Italy","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Sex: Female","2008",3.984,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Italy","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Sex: Total","2007",3.23,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Italy","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Sex: Male","2007",2.704,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Italy","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Sex: Female","2007",4.042,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Jamaica","LFS - Labour Force Survey","Informal employment rate by sex (%)","Sex: Total","2022",55.438,,,"Repository: ILO-STATISTICS - Micro data processing"
"Jamaica","LFS - Labour Force Survey","Informal employment rate by sex (%)","Sex: Male","2022",63.286,,,"Repository: ILO-STATISTICS - Micro data processing"
"Jamaica","LFS - Labour Force Survey","Informal employment rate by sex (%)","Sex: Female","2022",46.048,,,"Repository: ILO-STATISTICS - Micro data processing"
"Jamaica","LFS - Labour Force Survey","Informal employment rate by sex (%)","Sex: Total","2021",58.27,,,"Repository: ILO-STATISTICS - Micro data processing"
"Jamaica","LFS - Labour Force Survey","Informal employment rate by sex (%)","Sex: Male","2021",65.789,,,"Repository: ILO-STATISTICS - Micro data processing"
"Jamaica","LFS - Labour Force Survey","Informal employment rate by sex (%)","Sex: Female","2021",49.056,,,"Repository: ILO-STATISTICS - Micro data processing"
"Jamaica","LFS - Labour Force Survey","Informal employment rate by sex (%)","Sex: Total","2020",57.973,,,"Repository: ILO-STATISTICS - Micro data processing"
"Jamaica","LFS - Labour Force Survey","Informal employment rate by sex (%)","Sex: Male","2020",65.803,,,"Repository: ILO-STATISTICS - Micro data processing"
"Jamaica","LFS - Labour Force Survey","Informal employment rate by sex (%)","Sex: Female","2020",48.36,,,"Repository: ILO-STATISTICS - Micro data processing"
"Jamaica","LFS - Labour Force Survey","Informal employment rate by sex (%)","Sex: Total","2019",56.427,,,"Repository: ILO-STATISTICS - Micro data processing"
"Jamaica","LFS - Labour Force Survey","Informal employment rate by sex (%)","Sex: Male","2019",63.563,,,"Repository: ILO-STATISTICS - Micro data processing"
"Jamaica","LFS - Labour Force Survey","Informal employment rate by sex (%)","Sex: Female","2019",47.691,,,"Repository: ILO-STATISTICS - Micro data processing"
"Jamaica","LFS - Labour Force Survey","Informal employment rate by sex (%)","Sex: Total","2018",57.325,,,"Repository: ILO-STATISTICS - Micro data processing"
